Modelo 1,Modelo 2,Modelo 3,Modelo 4
-3125419.68741197,-2828620.17791454,-3077618.47654616,-3077608.45049858
-3125320.31360649,-2828629.58231125,-3077788.92279822,-3077966.05232553
-3125180.77051402,-2828626.9509214,-3077790.13274432,-3077820.8938182
-3124473.51229137,-2828639.92964597,-3077839.58101366,-3077400.61234912
-3125711.70035326,-2828626.54882961,-3077694.1493095,-3077887.61815965
-3125355.49053578,-2828630.8474447,-3077270.87450773,-3077114.26551952
-3125221.15518677,-2828638.70223038,-3077973.73066261,-3078310.61221985
-3125725.57847193,-2828624.3770725,-3077179.489888,-3076802.72125432
-3125707.78492899,-2828628.3450448,-3078162.56142435,-3077840.84332197
-3125878.49585399,-2828624.61172221,-3077931.86914656,-3077053.60082883
-3126103.22916018,-2828626.11588755,-3077218.92480006,-3078263.96891992
-3126366.48932176,-2828632.15183959,-3078028.89457924,-3077241.25341835
-3125048.87641846,-2828627.14227133,-3077606.80275461,-3078130.99558352
-3125275.32745201,-2828624.78843667,-3078126.62719929,-3078121.56826436
-3125200.09569582,-2828633.38856024,-3077405.65550133,-3077049.22423393
-3126073.65934199,-2828637.4973017,-3076915.63299319,-3077634.96289147
-3125252.35278188,-2828640.49483687,-3078465.99079935,-3077098.61940667
-3125883.86897166,-2828627.32947265,-3077221.14280252,-3077813.26388651
-3125986.96929961,-2828633.45380367,-3077685.91099941,-3077966.75241434
-3124258.41289555,-2828630.02885675,-3078401.72332108,-3077779.76855475
-3125634.45392174,-2828633.09193931,-3078168.9041508,-3076861.31606679
-3125289.54553584,-2828624.79044304,-3077978.14552117,-3077643.02046797
-3125332.96279533,-2828624.34427827,-3077961.28534886,-3076735.12245206
-3125263.49615708,-2828636.7233359,-3077234.39606581,-3077769.43086657
-3125402.53694145,-2828626.43297444,-3076995.50936549,-3077726.41962581
-3126043.3583465,-2828642.73915702,-3078474.45991699,-3078007.50868907
-3125202.7350567,-2828640.0990951,-3076719.03635668,-3077611.75199748
-3124601.41753664,-2828630.76861627,-3077219.88541292,-3078380.96002174
-3124144.92889627,-2828623.80575508,-3077370.96322631,-3077660.10428935
-3126143.20522467,-2828632.08261593,-3077615.79669671,-3076924.15148787
-3125688.25293556,-2828632.56987006,-3077599.15484108,-3078481.72447091
-3124443.13294922,-2828630.57803842,-3077766.48793767,-3077139.88233447
-3125161.28336038,-2828628.93245417,-3076780.775765,-3077332.13883204
-3125362.10089207,-2828632.79353108,-3077460.91420646,-3078495.60093422
-3125267.55882058,-2828627.54189304,-3078078.97909093,-3078658.40434121
-3124801.56699639,-2828626.5684535,-3077903.4950696,-3077840.36061926
-3125729.4622208,-2828626.17529387,-3077624.82344517,-3077825.94018304
-3125214.73208173,-2828629.15968027,-3077855.40972555,-3077656.96641707
-3124938.57981607,-2828631.58373063,-3077715.94131627,-3078093.26264637
-3125595.37940095,-2828630.30109096,-3077565.76242377,-3078731.54513416
-3125043.29044824,-2828627.1182856,-3077389.41890399,-3077852.71817801
-3124863.82767126,-2828636.42282824,-3077495.27805437,-3078110.55427437
-3125633.94025098,-2828621.05466186,-3077839.2590129,-3077531.6976528
-3125598.07696368,-2828627.19789819,-3078027.23136346,-3077480.16888002
-3125885.66536467,-2828622.49440253,-3076414.31671543,-3077139.66927373
-3124698.44780249,-2828623.717898,-3077767.28626802,-3077681.84228756
-3124141.89859141,-2828625.40612453,-3078068.89630726,-3078284.29493391
-3125623.01013192,-2828623.63252352,-3077729.88175759,-3077427.81836201
-3125432.30773428,-2828618.99763869,-3078285.41713373,-3077987.13772453
-3126146.54427602,-2828630.44985549,-3078033.03616871,-3077438.76778676
-3125545.0308917,-2828629.34467604,-3077210.22523389,-3077749.32427967
-3125515.9003891,-2828622.80134768,-3076691.35035071,-3077140.94946332
-3125939.77452838,-2828622.54563875,-3078512.24665302,-3077839.24470166
-3124605.3055283,-2828631.50276601,-3077795.75168856,-3077965.39082208
-3125340.07708562,-2828641.71716064,-3077444.28134015,-3078908.73483536
-3125572.93974793,-2828626.72158331,-3077413.3073599,-3078467.4543156
-3124948.78967804,-2828624.98273382,-3077699.24674343,-3077574.48600137
-3125561.1054739,-2828625.8546586,-3077649.66216841,-3078179.32951179
-3124913.33365417,-2828631.80723997,-3077167.43007914,-3078205.84457668
-3126249.581156,-2828621.66092812,-3077517.62744064,-3078196.38191937
-3125476.30967235,-2828623.9315212,-3077648.00552975,-3077070.80191065
-3125269.43007014,-2828622.63501733,-3077404.18258148,-3077936.9068105
-3126401.36599861,-2828636.09529409,-3078112.75518502,-3077674.68897735
-3125292.73956931,-2828629.15290659,-3077754.34462488,-3077658.43817084
-3125605.31380611,-2828623.14772708,-3078289.55935151,-3077715.37966863
-3125265.63128747,-2828619.4586607,-3077612.76491747,-3077795.45349254
-3125295.29721641,-2828630.00492015,-3078323.71512049,-3078045.00894651
-3125475.76723579,-2828619.98343908,-3078658.17315296,-3078116.62511258
-3125253.55788077,-2828622.11014801,-3078852.70017696,-3077631.74234546
-3126260.06211254,-2828627.6570979,-3078138.39734597,-3077859.84617154
-3126165.36770396,-2828619.51667722,-3078552.91328151,-3076810.73396185
-3124552.539899,-2828623.30504532,-3078155.50302949,-3078561.64159372
-3124120.46459759,-2828627.88399844,-3078428.7515497,-3078002.18238449
-3125955.64298433,-2828619.73948195,-3077694.74209381,-3078053.14851764
-3125851.03875985,-2828622.96212567,-3077850.16178151,-3077445.6507456
-3125445.16156268,-2828629.87895497,-3077586.71865853,-3077933.17966885
-3124868.35767904,-2828630.45374253,-3077328.51125402,-3077871.3016449
-3125623.05566661,-2828636.17280547,-3077631.0466476,-3077671.85633768
-3125768.73098405,-2828622.03020836,-3077867.14483011,-3077200.55035626
-3125449.20843997,-2828618.7033859,-3077610.41900014,-3076657.88215505
-3124649.95458244,-2828627.88571649,-3077410.64753227,-3077670.83717042
-3124468.41849221,-2828632.77724345,-3077220.27313136,-3077595.45479065
-3124884.97394459,-2828622.79520842,-3077923.62429527,-3077566.80625218
-3125428.03155942,-2828624.78310152,-3078389.30819016,-3077387.7011636
-3125067.30302787,-2828632.17111568,-3078447.7082835,-3077664.88382044
-3124981.73683068,-2828634.94364998,-3077265.07683727,-3078056.27467514
-3124584.6335996,-2828630.23370574,-3078144.21575075,-3078692.0818448
-3125744.97535067,-2828627.36596848,-3078184.83572112,-3076884.53792839
-3125200.53025927,-2828625.91846872,-3077866.06111691,-3077447.94993109
-3124986.69427472,-2828617.41895172,-3077156.06927278,-3076350.54052854
-3125068.17384918,-2828622.21693629,-3077705.04603923,-3077472.02116573
-3126460.13856295,-2828628.68076021,-3078007.30641282,-3078194.1715992
-3126407.46764267,-2828632.54659857,-3078402.24499863,-3077823.39952018
-3125883.23976281,-2828630.36070625,-3077514.58948675,-3077207.24824845
-3125123.21138362,-2828622.75549803,-3077884.51087404,-3078079.19154566
-3125256.14931952,-2828623.3955556,-3078185.81261497,-3077873.17986819
-3124811.72044816,-2828631.53838727,-3077859.28335498,-3077718.21600011
-3125198.52857987,-2828630.73583689,-3077786.64985164,-3078138.08259507
-3125867.35601629,-2828625.47018848,-3077721.78988916,-3077199.49003559
-3124884.99046765,-2828630.58762862,-3077543.30886707,-3077783.30957335
-3125793.20550779,-2828623.17079651,-3078546.08887256,-3077601.34788468
-3124443.59365766,-2828628.86556008,-3077591.70059789,-3077936.94020418
-3125188.91171583,-2828635.84505837,-3077547.62762228,-3077874.09667393
-3125795.88394119,-2828637.71919775,-3077986.92518077,-3078180.64998649
-3125112.66711136,-2828630.40209779,-3078664.34003766,-3078218.51585523
-3125033.5169663,-2828626.13410042,-3077506.79174856,-3078474.63561151
-3125252.45234771,-2828625.01921911,-3078247.55580765,-3077662.74647215
-3124304.88545098,-2828629.72392876,-3077460.38548147,-3078252.57186892
-3125202.95427587,-2828629.07533291,-3078006.23766769,-3078098.25227247
-3125542.36175233,-2828622.62194405,-3078262.15378522,-3078060.92550657
-3125872.42009537,-2828624.32514134,-3077781.60429306,-3078697.15590655
-3125528.80414572,-2828631.48936086,-3077479.05222785,-3076831.40219671
-3125517.3370154,-2828628.69326297,-3077861.45646889,-3077978.05205935
-3125783.13021427,-2828630.08507889,-3077548.41958416,-3077929.79310797
-3125676.53170163,-2828633.37580116,-3077936.82760402,-3078249.0060414
-3124449.23321177,-2828622.63548519,-3077619.00677402,-3077632.86126302
-3125455.02208929,-2828633.19725732,-3077981.05064606,-3078204.88325058
-3125668.62441796,-2828623.21175877,-3077472.10404443,-3078002.74989933
-3125955.22036664,-2828636.7713807,-3078347.99706597,-3078716.62019358
-3125183.68779385,-2828634.04692362,-3077035.03711774,-3077827.97714059
-3124575.77108982,-2828628.31940826,-3076825.75220974,-3077794.87756004
-3125905.00712541,-2828619.7859903,-3078023.45777654,-3076981.39961342
-3125490.90491892,-2828627.08934134,-3077139.05238536,-3077712.24307756
-3125096.92204432,-2828626.76247372,-3077627.68071174,-3078559.95528931
-3125772.51962511,-2828628.66951,-3077853.40372371,-3077532.86357238
-3125250.48103131,-2828631.19439494,-3077853.51267396,-3077824.84270184
-3124662.63608417,-2828626.11517761,-3078039.66759258,-3077547.15710896
-3125809.94329484,-2828625.66294191,-3077732.47825595,-3078121.65960274
-3125376.00217244,-2828619.36396491,-3077571.55746214,-3077376.8302017
-3125306.3446026,-2828631.5973314,-3077710.58297142,-3077403.5425383
-3125816.73301443,-2828629.8624726,-3077224.69498205,-3077939.59987176
-3125420.51086274,-2828623.68870903,-3077401.7073528,-3077999.0847169
-3124920.24725634,-2828624.11373545,-3077990.98476473,-3078041.31951824
-3125883.93818518,-2828636.444996,-3078036.94135007,-3078050.42688308
-3126050.3412637,-2828630.65338803,-3077765.93988351,-3078015.94314054
-3125237.86514367,-2828627.03853314,-3077691.33332059,-3077256.52266603
-3125338.46835912,-2828627.17090425,-3077665.48676727,-3078126.3810201
-3125492.35988354,-2828622.48067898,-3077712.78610877,-3077260.83193505
-3125408.2986958,-2828622.90086532,-3077517.76846437,-3078445.55226932
-3125718.87903695,-2828617.80410231,-3077856.68400241,-3077683.582373
-3125620.84588297,-2828627.32276485,-3078089.40546411,-3077935.61833175
-3125910.99048526,-2828624.85061524,-3077845.38254013,-3077830.98062943
-3125122.39258134,-2828624.54039273,-3078075.45933222,-3077607.13120041
-3125309.93484951,-2828621.79708526,-3077162.79562978,-3077882.57663383
-3125725.75915131,-2828621.47635378,-3078111.49069922,-3078609.65608116
-3125227.7240747,-2828628.62872601,-3077613.08156443,-3077419.13747686
-3125737.00441663,-2828626.5249545,-3077787.83710046,-3078799.12206373
-3125556.72564532,-2828632.19027816,-3078445.12030929,-3078074.54156507
-3125177.43219856,-2828622.26695694,-3077617.86123634,-3077950.06859636
-3125897.22809446,-2828626.30579661,-3078386.88623624,-3077814.14656754
-3124783.33478708,-2828620.23308966,-3076878.44825582,-3078037.01010016
-3125212.11783865,-2828623.95260283,-3078294.49571996,-3077826.18951687
-3125653.22744511,-2828624.89995379,-3077825.55579535,-3077033.41492822
-3126121.24591555,-2828624.37923488,-3078444.9811202,-3077482.57575779
-3125372.73016675,-2828631.43881386,-3077841.59694413,-3077679.82912401
-3124804.31633395,-2828632.6535994,-3077808.01532297,-3078553.79977528
-3124748.76137936,-2828626.69410011,-3077761.02116304,-3077965.13313127
-3125011.07514899,-2828628.14834351,-3077953.06864297,-3078169.33974738
-3125339.83979685,-2828624.44433237,-3077631.78255504,-3077656.28372093
-3125375.79958917,-2828627.62372725,-3077585.56104281,-3078559.4258124
-3124546.09902934,-2828615.67494972,-3077500.50209799,-3077992.29765595
-3125586.1914513,-2828627.50789634,-3077861.5635024,-3077925.92572492
-3125644.67604641,-2828631.51365213,-3078131.74909528,-3076351.93866395
-3124637.61290845,-2828634.05605875,-3077816.18018481,-3077018.50956062
-3125174.21882651,-2828627.55875982,-3076962.18356808,-3078207.50468303
-3125259.45976923,-2828626.10938994,-3078055.07086879,-3077719.24416287
-3124682.80917152,-2828627.44577286,-3077636.24161515,-3078572.46832813
-3125103.90301531,-2828620.31036857,-3078396.32305671,-3077868.98219976
-3125219.33036248,-2828629.18359222,-3078500.83675017,-3077695.9591809
-3125491.22559867,-2828629.01560974,-3077920.62414192,-3078019.38070205
-3125819.74261638,-2828624.23740191,-3077887.5933557,-3078476.92356627
-3126103.20374915,-2828624.08942689,-3077599.67045668,-3077719.58135659
-3125430.32829933,-2828622.01142943,-3077298.724524,-3078086.97411973
-3125562.56661395,-2828626.51804073,-3077002.22759394,-3077601.74200308
-3125453.5149333,-2828633.59217523,-3078227.64528833,-3078000.67976199
-3125021.6403785,-2828623.70231186,-3077124.52614317,-3077634.21190617
-3124839.95540257,-2828634.74795051,-3077965.90536847,-3077351.7192494
-3126775.53986234,-2828625.78292486,-3077386.54054303,-3077771.92692823
-3125271.24752809,-2828627.3012916,-3077674.3195536,-3078016.41141499
-3125330.88527531,-2828626.30357694,-3077635.99810944,-3077735.48798632
-3124620.93149493,-2828621.21956797,-3078354.47699143,-3077970.83765742
-3125535.13930714,-2828627.62550865,-3077005.37486838,-3077727.67704594
-3124817.44816863,-2828625.86630598,-3078358.04596402,-3077200.97479023
-3125697.07267988,-2828625.11422665,-3078481.74751995,-3077248.65898779
-3125886.98816436,-2828620.22599257,-3079088.34355913,-3077369.26688999
-3125910.15306561,-2828630.90089259,-3078022.23938826,-3078296.41926777
-3125389.08463266,-2828629.1011915,-3077710.27572457,-3077293.28762375
-3125322.04035201,-2828627.6992868,-3077930.42346303,-3077624.42598444
-3124980.58730159,-2828625.09332198,-3077238.65726727,-3077603.89637694
-3125915.36525122,-2828636.85427435,-3077783.35094265,-3077230.15596796
-3125812.40086986,-2828626.2347223,-3077600.24420586,-3077983.4442228
-3125410.39059192,-2828625.32119359,-3078777.26914689,-3077683.60954534
-3125208.03508811,-2828626.93930875,-3078222.40290698,-3078272.35190199
-3125409.44338186,-2828629.87228139,-3077979.11653856,-3078235.73966206
-3124840.51165562,-2828624.85763689,-3077251.57044847,-3078262.50127533
-3125607.10372024,-2828617.27569897,-3077482.3224519,-3078081.74242596
-3125977.82292374,-2828625.99829647,-3078299.5786659,-3077682.42886092
-3126141.58128688,-2828626.85917773,-3077811.61530145,-3076860.67473006
-3126209.40401068,-2828623.99394571,-3077547.41227567,-3078824.84173307
-3125841.23639436,-2828629.37358806,-3077290.32168072,-3077798.71580865
-3125179.90267915,-2828617.80101542,-3077491.42907527,-3078102.6128516
-3126065.21833583,-2828622.83139961,-3077073.21101301,-3078139.5624173
-3125206.28731219,-2828627.56201231,-3078258.00244992,-3077542.50458921
-3124749.36042322,-2828622.2230434,-3077697.14381429,-3078264.97808723
-3125354.92735012,-2828627.20351705,-3077465.43161879,-3076868.88949733
-3125001.49026935,-2828630.33857494,-3077281.58859302,-3077620.15446817
-3125389.89611362,-2828626.10585151,-3077348.37531911,-3078755.30865409
-3125410.49367721,-2828625.78120954,-3078282.57978595,-3077242.40077707
-3124548.42584581,-2828616.03245445,-3077882.46996277,-3078205.22604487
-3124805.75484289,-2828637.32712348,-3078433.20183774,-3077873.29516178
-3125689.91253147,-2828617.83157757,-3077699.43815392,-3078793.91939134
-3125305.87515083,-2828629.37673986,-3077811.50666838,-3078560.78312991
-3125357.17859589,-2828633.47730217,-3078018.68520001,-3078252.2695738
-3125048.07842622,-2828619.3318969,-3077607.91358401,-3078166.51235482
-3125449.97146642,-2828617.65974385,-3077834.04722901,-3078134.65293033
-3125446.58593277,-2828627.84016698,-3077872.68221139,-3077645.61496625
-3124742.90941028,-2828623.93379333,-3077928.85131167,-3077685.10058111
-3126048.36178527,-2828622.76064362,-3077636.55658528,-3078913.69474025
-3125420.60721937,-2828631.7770726,-3077250.37249715,-3078032.04834501
-3126175.30286216,-2828619.17603399,-3077533.95259465,-3077136.28386666
-3125387.18922881,-2828640.97780621,-3077768.52051424,-3077540.0220481
-3126226.23237838,-2828633.30925486,-3077435.0637725,-3078815.49842902
-3124851.68628645,-2828632.60882659,-3077102.26858593,-3077642.69716185
-3125174.03840013,-2828619.32954389,-3077296.05141048,-3077702.25348117
-3125442.20976501,-2828644.55054766,-3078248.47304459,-3076972.15686338
-3124941.03221974,-2828622.6250693,-3077420.89441124,-3077512.49568851
-3125669.41980728,-2828638.2307404,-3077250.00281287,-3077804.41444018
-3124550.78705912,-2828621.63513217,-3077052.77763387,-3077745.14506386
-3125446.1870216,-2828635.81430782,-3078210.55812399,-3078071.81634711
-3125308.16434117,-2828626.71800209,-3077436.34591773,-3076812.03081995
-3125566.07951479,-2828625.49211594,-3077397.71154096,-3078150.10595028
-3125608.89628697,-2828629.49577515,-3078137.17590391,-3077475.40636166
-3126427.38765226,-2828631.7897101,-3077255.33634802,-3078236.36901939
-3125386.43074379,-2828623.77767568,-3078167.86699064,-3078071.02808
-3125239.88257183,-2828629.49151851,-3077910.16312059,-3077711.14606679
-3125983.13155476,-2828632.9772749,-3078799.28853854,-3077739.81984672
-3126095.45263433,-2828636.60175446,-3077659.66559359,-3077077.59003624
-3125646.93701204,-2828626.81215995,-3077903.87624538,-3077628.19451553
-3124772.04439101,-2828621.92989546,-3077953.55844569,-3078850.81019029
-3125122.9188731,-2828626.12954694,-3078700.31211933,-3078657.74848192
-3125482.51140417,-2828622.49708573,-3078119.01486033,-3078090.98805538
-3126248.15506437,-2828623.7872405,-3078093.16814851,-3077458.17051062
